2020-06-22 02,9417.49
2020-06-22 03,9414.92
2020-06-22 04,9419.61
2020-06-22 05,9430.54
2020-06-22 06,9418.19
2020-06-22 07,9432.66
2020-06-22 08,9455.42
2020-06-22 09,9496.31
2020-06-22 10,9467.15
2020-06-22 11,9464.35
2020-06-22 12,9490.59
2020-06-22 13,9591.34
2020-06-22 14,9594.13
2020-06-22 15,9582.84
2020-06-22 16,9566.76
2020-06-22 17,9644.37
2020-06-22 18,9689.28
2020-06-22 19,9681.66
2020-06-22 20,9691.61
2020-06-22 21,9662.97
2020-06-22 22,9639.71
2020-06-22 23,9641.54
2020-06-23 00,9653.11
2020-06-23 01,9627.47
2020-06-23 02,9620.4
2020-06-23 03,9629.15
2020-06-23 04,9661.95
2020-06-23 05,9609.55
2020-06-23 06,9605.91
2020-06-23 07,9585.75
2020-06-23 08,9635.55
2020-06-23 09,9634.72
2020-06-23 10,9640.01
2020-06-23 11,9643.35
2020-06-23 12,9688.07
2020-06-23 13,9661.44
2020-06-23 14,9664
2020-06-23 15,9656.66
2020-06-23 16,9648.04
2020-06-23 17,9632.81
2020-06-23 18,9648.56
2020-06-23 19,9612.52
2020-06-23 20,9624.3
2020-06-23 21,9625.45
2020-06-23 22,9646.9
2020-06-23 23,9657.08
2020-06-24 00,9645.9
2020-06-24 01,9651.35
2020-06-24 02,9642.91
2020-06-24 03,9655.83
2020-06-24 04,9505.23
2020-06-24 05,9516.36
2020-06-24 06,9519.59
2020-06-24 07,9370.46
2020-06-24 08,9320.22
2020-06-24 09,9382.79
2020-06-24 10,9343.27
2020-06-24 11,9290.55
2020-06-24 12,9243.94
2020-06-24 13,9298.39
2020-06-24 14,9298.44
2020-06-24 15,9308.71
2020-06-24 16,9293.5
2020-06-24 17,9291.08
2020-06-24 18,9265.21
2020-06-24 19,9290.63
2020-06-24 20,9292.94
2020-06-24 21,9259
2020-06-24 22,9269.35
2020-06-24 23,9244.77
2020-06-25 00,9087.63
2020-06-25 01,9112.43
2020-06-25 02,9172.48
2020-06-25 03,9181.51
2020-06-25 04,9166.36
2020-06-25 05,9293.2
2020-06-25 06,9248.07
2020-06-25 07,9266.85
2020-06-25 08,9254.92
2020-06-25 09,9179.34
2020-06-25 10,9191.31
2020-06-25 11,9250.25
2020-06-25 12,9233.96
2020-06-25 13,9288.05
2020-06-25 14,9281.53
2020-06-25 15,9251.97
2020-06-25 16,9283.64
2020-06-25 17,9276.07
2020-06-25 18,9301.65
2020-06-25 19,9255.78
2020-06-25 20,9241.32
2020-06-25 21,9279.43
2020-06-25 22,9245.6
2020-06-25 23,9251.52
2020-06-26 00,9240.06
2020-06-26 01,9251.45
2020-06-26 02,9207.08
2020-06-26 03,9208.26
2020-06-26 04,9117.9
2020-06-26 05,9129.92
2020-06-26 06,9203.77
2020-06-26 07,9211.25
2020-06-26 08,9176.64
2020-06-26 09,9206.41
2020-06-26 10,9149.16
2020-06-26 11,9083.55
2020-06-26 12,9146.75
2020-06-26 13,9148.68
2020-06-26 14,9154.33
2020-06-26 15,9137.79
2020-06-26 16,9164.68
2020-06-26 17,9192.2
2020-06-26 18,9175.14
2020-06-26 19,9171.23
2020-06-26 20,9158.07
2020-06-26 21,9137.88
2020-06-26 22,9144.82
2020-06-26 23,9135.46
2020-06-27 00,9155.11
2020-06-27 01,9155.69
2020-06-27 02,9160.72
2020-06-27 03,9175.7
2020-06-27 04,9170.28
2020-06-27 05,9159.41
2020-06-27 06,9139.39
2020-06-27 07,9141.9
2020-06-27 08,9157.96
2020-06-27 09,9162.12
2020-06-27 10,9157.73
2020-06-27 11,9146.1
2020-06-27 12,9137.88
2020-06-27 13,9098.54
2020-06-27 14,9086.18
2020-06-27 15,9091.55
2020-06-27 16,8943.7
2020-06-27 17,8953.45
2020-06-27 18,9057.68
2020-06-27 19,8969.38
2020-06-27 20,9007.14
2020-06-27 21,8980
2020-06-27 22,8969.73
2020-06-27 23,8978.41
2020-06-28 00,8970.62
2020-06-28 01,8967.22
2020-06-28 02,8965.16
2020-06-28 03,9009.95
2020-06-28 04,9023.26
2020-06-28 05,9051.9
2020-06-28 06,9070.8
2020-06-28 07,9056.84
2020-06-28 08,9048.38
2020-06-28 09,9050.34
2020-06-28 10,9057.2
2020-06-28 11,9157.1
2020-06-28 12,9158.94
2020-06-28 13,9148.92
2020-06-28 14,9157.32
2020-06-28 15,9152.81
2020-06-28 16,9113.42
2020-06-28 17,9113.31
2020-06-28 18,9124.77
2020-06-28 19,9105.3
2020-06-28 20,9120.39
2020-06-28 21,9122.49
2020-06-28 22,9138.8
2020-06-28 23,9126.19
2020-06-29 00,9098.01
2020-06-29 01,9114.65
2020-06-29 02,9112.42
2020-06-29 03,9085.12
2020-06-29 04,9090.56
2020-06-29 05,9090.86
2020-06-29 06,9131.73
2020-06-29 07,9110.4
2020-06-29 08,9091.5
2020-06-29 09,9103.15
2020-06-29 10,9048.11
2020-06-29 11,9063.75
2020-06-29 12,9124.81
2020-06-29 13,9116.55
2020-06-29 14,9155.17
2020-06-29 15,9142.76
2020-06-29 16,9154.92
2020-06-29 17,9182
2020-06-29 18,9210.95
2020-06-29 19,9186.11
2020-06-29 20,9187.07
2020-06-29 21,9175.79
2020-06-29 22,9200.67
2020-06-29 23,9180.64
2020-06-30 00,9162.95
2020-06-30 01,9159.54
2020-06-30 02,9124.65
2020-06-30 03,9146.96
2020-06-30 04,9140.09
2020-06-30 05,9132.39
2020-06-30 06,9159.32
2020-06-30 07,9150.14
2020-06-30 08,9150.23
2020-06-30 09,9121.75
2020-06-30 10,9134.23
2020-06-30 11,9182.72
2020-06-30 12,9170.25
2020-06-30 13,9176.31
2020-06-30 14,9147.45
2020-06-30 15,9131.78
2020-06-30 16,9139.09
2020-06-30 17,9147.68
2020-06-30 18,9163.31
2020-06-30 19,9133.24
2020-06-30 20,9136.47
2020-06-30 21,9124.25
2020-06-30 22,9126
2020-06-30 23,9136.16
2020-07-01 00,9137.59
2020-07-01 01,9151.53
2020-07-01 02,9145.3
2020-07-01 03,9139.58
2020-07-01 04,9136.54
2020-07-01 05,9175.31
2020-07-01 06,9167.11
2020-07-01 07,9153.96
2020-07-01 08,9161.92
2020-07-01 09,9166.41
2020-07-01 10,9212.79
2020-07-01 11,9224.74
2020-07-01 12,9264.85
2020-07-01 13,9290.71
2020-07-01 14,9290.29
2020-07-01 15,9259.77
2020-07-01 16,9246.63
2020-07-01 17,9240.78
2020-07-01 18,9243.87
2020-07-01 19,9248.45
2020-07-01 20,9238.89
2020-07-01 21,9233.87
2020-07-01 22,9249.14
2020-07-01 23,9246.72
2020-07-02 00,9243.59
2020-07-02 01,9244.29
2020-07-02 02,9214.35
2020-07-02 03,9207.87
2020-07-02 04,9214.02
2020-07-02 05,9214.64
2020-07-02 06,9213.88
2020-07-02 07,9205.62
2020-07-02 08,9200.29
2020-07-02 09,9244.71
2020-07-02 10,9253.52
2020-07-02 11,9197.93
2020-07-02 12,9046.01
2020-07-02 13,9041.66
2020-07-02 14,9071.33
2020-07-02 15,9072
2020-07-02 16,9053.8
2020-07-02 17,9086.03
2020-07-02 18,9135.11
2020-07-02 19,9106.91
2020-07-02 20,9092.8
2020-07-02 21,9101.37
2020-07-02 22,9111.82
2020-07-02 23,9101.01
2020-07-03 00,9093.86
2020-07-03 01,9097.22
2020-07-03 02,9112.18
2020-07-03 03,9098.92
2020-07-03 04,9106.55
2020-07-03 05,9102.86
2020-07-03 06,9083.19
2020-07-03 07,9083.64
2020-07-03 08,9100.06
2020-07-03 09,9113.64
2020-07-03 10,9098.86
2020-07-03 11,9090.2
2020-07-03 12,9106.52
2020-07-03 13,9096.89
2020-07-03 14,9096.94
2020-07-03 15,9085.89
2020-07-03 16,9090.97
2020-07-03 17,9095.7
2020-07-03 18,9100.67
2020-07-03 19,9089.56
2020-07-03 20,9066.46
2020-07-03 21,9073.55
2020-07-03 22,9077.19
2020-07-03 23,9086.44
2020-07-04 00,9087.39
2020-07-04 01,9088.89
2020-07-04 02,9094.34
2020-07-04 03,9080.91
2020-07-04 04,9079.15
2020-07-04 05,9087.48
2020-07-04 06,9079.55
2020-07-04 07,9075.95
2020-07-04 08,9069.59
2020-07-04 09,9077.91
2020-07-04 10,9093.47
2020-07-04 11,9081.82
2020-07-04 12,9080.81
2020-07-04 13,9080.29
2020-07-04 14,9175.49
2020-07-04 15,9150.03
2020-07-04 16,9131.54
2020-07-04 17,9136.35
2020-07-04 18,9125.2
2020-07-04 19,9132.4
2020-07-04 20,9142.2
2020-07-04 21,9141.63
2020-07-04 22,9132.68
2020-07-04 23,9127.48
2020-07-05 00,9135.07
2020-07-05 01,9125.99
2020-07-05 02,9081.66
2020-07-05 03,9067.22
2020-07-05 04,9072.09
2020-07-05 05,9076.96
2020-07-05 06,9028.5
2020-07-05 07,9036.85
2020-07-05 08,9042.66
2020-07-05 09,9046.6
2020-07-05 10,9024.06
2020-07-05 11,9041.07
2020-07-05 12,9042.53
2020-07-05 13,9039.04
2020-07-05 14,9048.11
2020-07-05 15,9051.88
2020-07-05 16,9035.2
2020-07-05 17,9016.71
2020-07-05 18,9039.08
2020-07-05 19,9084.43
2020-07-05 20,9081.44
2020-07-05 21,9073.39
2020-07-05 22,9088.23
2020-07-05 23,9099.36
2020-07-06 00,9093.19
2020-07-06 01,9098.87
2020-07-06 02,9113.81
2020-07-06 03,9224.17
2020-07-06 04,9199.28
2020-07-06 05,9194.1
2020-07-06 06,9205.01
2020-07-06 07,9194.83
2020-07-06 08,9229.41
2020-07-06 09,9272.9
2020-07-06 10,9256.27
2020-07-06 11,9258.75
2020-07-06 12,9305.72
2020-07-06 13,9317.63
2020-07-06 14,9313.87
2020-07-06 15,9298.78
2020-07-06 16,9295.8
2020-07-06 17,9277.83
2020-07-06 18,9280.09
2020-07-06 19,9290.61
2020-07-06 20,9347.05
2020-07-06 21,9333.39
2020-07-06 22,9315.62
2020-07-06 23,9280.71
2020-07-07 00,9298.26
2020-07-07 01,9285.36
2020-07-07 02,9284.54
2020-07-07 03,9274.78
2020-07-07 04,9262.68
2020-07-07 05,9267.09
2020-07-07 06,9227.16
2020-07-07 07,9249.75
2020-07-07 08,9272.6
2020-07-07 09,9270.4
2020-07-07 10,9260.97
2020-07-07 11,9257.52
2020-07-07 12,9275.65
2020-07-07 13,9263.64
2020-07-07 14,9281.05
2020-07-07 15,9272.64
2020-07-07 16,9234.66
2020-07-07 17,9255.29
2020-07-07 18,9246.94
2020-07-07 19,9247.71
2020-07-07 20,9257.32
2020-07-07 21,9244.2
2020-07-07 22,9275.71
2020-07-07 23,9299
2020-07-08 00,9305.82
2020-07-08 01,9265.46
2020-07-08 02,9270.34
2020-07-08 03,9262.3
2020-07-08 04,9284.11
2020-07-08 05,9282.04
2020-07-08 06,9279.96
2020-07-08 07,9293.96
2020-07-08 08,9311.72
2020-07-08 09,9291.65
2020-07-08 10,9443.57
2020-07-08 11,9430.14
2020-07-08 12,9414.87
2020-07-08 13,9414.33
2020-07-08 14,9423.09
2020-07-08 15,9416.47
2020-07-08 16,9438.57
2020-07-08 17,9431.07
2020-07-08 18,9435.22
2020-07-08 19,9454.41
2020-07-08 20,9439.2
2020-07-08 21,9411.58
2020-07-08 22,9385.88
2020-07-08 23,9384.01
2020-07-09 00,9388.99
2020-07-09 01,9387.56
2020-07-09 02,9380.7
2020-07-09 03,9410.72
2020-07-09 04,9401.01
2020-07-09 05,9396.18
2020-07-09 06,9385.76
2020-07-09 07,9365.67
2020-07-09 08,9401.27
2020-07-09 09,9426.38
2020-07-09 10,9394.6
2020-07-09 11,9299.83
2020-07-09 12,9216.45
2020-07-09 13,9222.08
2020-07-09 14,9209.82
2020-07-09 15,9230.26
2020-07-09 16,9221.94
2020-07-09 17,9239.85
2020-07-09 18,9254.15
2020-07-09 19,9246.84
2020-07-09 20,9238.95
2020-07-09 21,9217.2
2020-07-09 22,9222.43
2020-07-09 23,9215.72
2020-07-10 00,9217.94
2020-07-10 01,9137.5
2020-07-10 02,9149.93
2020-07-10 03,9143.79
2020-07-10 04,9152.85
2020-07-10 05,9173.53
2020-07-10 06,9184.36
2020-07-10 07,9185.9
2020-07-10 08,9163.83
2020-07-10 09,9184.61
2020-07-10 10,9181.77
2020-07-10 11,9191.73
2020-07-10 12,9243.25
2020-07-10 13,9223.99
2020-07-10 14,9224.88
2020-07-10 15,9219.39
2020-07-10 16,9234.03
2020-07-10 17,9232.61
2020-07-10 18,9218.57
2020-07-10 19,9230.93
2020-07-10 20,9288.57
2020-07-10 21,9280.65
2020-07-10 22,9283.73
2020-07-10 23,9277.46
2020-07-11 00,9266.92
2020-07-11 01,9261.13
2020-07-11 02,9261.69
2020-07-11 03,9259.67
2020-07-11 04,9273.27
2020-07-11 05,9262.48
2020-07-11 06,9212.11
2020-07-11 07,9216.9
2020-07-11 08,9207.11
2020-07-11 09,9214.1
2020-07-11 10,9229.82
2020-07-11 11,9235.56
2020-07-11 12,9231.68
2020-07-11 13,9220.23
2020-07-11 14,9226.14
2020-07-11 15,9228.39
2020-07-11 16,9209.47
2020-07-11 17,9218.84
2020-07-11 18,9224.59
2020-07-11 19,9220.87
2020-07-11 20,9237.13
2020-07-11 21,9253.24
2020-07-11 22,9274.55
2020-07-11 23,9273.05
2020-07-12 00,9276.42
2020-07-12 01,9269.87
2020-07-12 02,9270.92
2020-07-12 03,9257.77
2020-07-12 04,9255.58
2020-07-12 05,9254.48
2020-07-12 06,9262.22
2020-07-12 07,9261.32
2020-07-12 08,9249.42
2020-07-12 09,9269.35
2020-07-12 10,9217.45
2020-07-12 11,9223.11
2020-07-12 12,9224.54
2020-07-12 13,9220.67
2020-07-12 14,9220.93
2020-07-12 15,9221.84
2020-07-12 16,9222.53
2020-07-12 17,9232
2020-07-12 18,9269.8
2020-07-12 19,9291.09
2020-07-12 20,9300.95
2020-07-12 21,9275.97
2020-07-12 22,9284.57
2020-07-12 23,9281.95
2020-07-13 00,9273.41
2020-07-13 01,9269.62
2020-07-13 02,9282.21
2020-07-13 03,9262.62
2020-07-13 04,9267.73
2020-07-13 05,9280.22
2020-07-13 06,9281.16
2020-07-13 07,9284.42
2020-07-13 08,9305.92
2020-07-13 09,9317.31
2020-07-13 10,9316.24
2020-07-13 11,9306.21
2020-07-13 12,9290.99
2020-07-13 13,9303.1
2020-07-13 14,9314.71
2020-07-13 15,9285.5
2020-07-13 16,9230.82
2020-07-13 17,9251.05
2020-07-13 18,9249.72
2020-07-13 19,9239.75
2020-07-13 20,9237.89
2020-07-13 21,9220.3
2020-07-13 22,9232.95
2020-07-13 23,9222.55
2020-07-14 00,9216.31
2020-07-14 01,9186.38
2020-07-14 02,9182.99
2020-07-14 03,9189.66
2020-07-14 04,9182.76
2020-07-14 05,9196.44
2020-07-14 06,9198.07
2020-07-14 07,9181.69
2020-07-14 08,9231.61
2020-07-14 09,9207.9
2020-07-14 10,9202.57
2020-07-14 11,9213.43
2020-07-14 12,9219.86
2020-07-14 13,9226.17
2020-07-14 14,9246.94
2020-07-14 15,9251.45
2020-07-14 16,9266.79
2020-07-14 17,9272.71
2020-07-14 18,9243.73
2020-07-14 19,9256.01
2020-07-14 20,9256.07
2020-07-14 21,9261.83
2020-07-14 22,9249.87
2020-07-14 23,9243.96
2020-07-15 00,9233.8
2020-07-15 01,9243.68
2020-07-15 02,9240.84
2020-07-15 03,9232.97
2020-07-15 04,9230.36
2020-07-15 05,9215.94
2020-07-15 06,9219.11
2020-07-15 07,9237.25
2020-07-15 08,9215.71
2020-07-15 09,9239.43
2020-07-15 10,9223.23
2020-07-15 11,9239.94
2020-07-15 12,9200.58
2020-07-15 13,9205.1
2020-07-15 14,9200.57
2020-07-15 15,9182.59
2020-07-15 16,9176.11
2020-07-15 17,9216
2020-07-15 18,9227.16
2020-07-15 19,9203.77
2020-07-15 20,9193.22
2020-07-15 21,9208.28
2020-07-15 22,9210.75
2020-07-15 23,9194.89
2020-07-16 00,9195.58
2020-07-16 01,9198.33
2020-07-16 02,9193.87
2020-07-16 03,9170.7
2020-07-16 04,9115.48
2020-07-16 05,9116.34
2020-07-16 06,9061.01
2020-07-16 07,9092.34
2020-07-16 08,9075
2020-07-16 09,9076.88
2020-07-16 10,9080.63
2020-07-16 11,9107.98
2020-07-16 12,9120.46
2020-07-16 13,9116.07
2020-07-16 14,9128.08
2020-07-16 15,9122.75
2020-07-16 16,9121.83
2020-07-16 17,9106.86
2020-07-16 18,9126.59
2020-07-16 19,9136.13
2020-07-16 20,9133.23
2020-07-16 21,9119.33
2020-07-16 22,9119.17
2020-07-16 23,9125.08
2020-07-17 00,9115.4
2020-07-17 01,9112.8
2020-07-17 02,9098.92
2020-07-17 03,9117.24
2020-07-17 04,9102.91
2020-07-17 05,9102.46
2020-07-17 06,9116.83
2020-07-17 07,9120.06
2020-07-17 08,9135.22
2020-07-17 09,9162.25
2020-07-17 10,9162.72
2020-07-17 11,9149.93
2020-07-17 12,9150.36
2020-07-17 13,9150.94
2020-07-17 14,9152.6
2020-07-17 15,9160.55
2020-07-17 16,9165
2020-07-17 17,9155.85
2020-07-17 18,9150.97
2020-07-17 19,9161.76
2020-07-17 20,9156.79
2020-07-17 21,9151.68
2020-07-17 22,9141.1
2020-07-17 23,9144.83
2020-07-18 00,9139.76
2020-07-18 01,9143.94
2020-07-18 02,9137.95
2020-07-18 03,9139.16
2020-07-18 04,9141
2020-07-18 05,9156.47
2020-07-18 06,9169.35
2020-07-18 07,9172.53
2020-07-18 08,9162.93
2020-07-18 09,9171.7
2020-07-18 10,9169.73
2020-07-18 11,9170.74
2020-07-18 12,9178.24
2020-07-18 13,9171.25
2020-07-18 14,9173.23
2020-07-18 15,9189.69
2020-07-18 16,9167.77
2020-07-18 17,9179.33
2020-07-18 18,9180.45
2020-07-18 19,9172.23
2020-07-18 20,9177.22
2020-07-18 21,9181.73
2020-07-18 22,9168.16
2020-07-18 23,9165.67
2020-07-19 00,9159.37
2020-07-19 01,9157.3
2020-07-19 02,9149.81
2020-07-19 03,9159.84
2020-07-19 04,9159.13
2020-07-19 05,9160.02
2020-07-19 06,9160.32
2020-07-19 07,9131.24
2020-07-19 08,9131.26
2020-07-19 09,9137.82
2020-07-19 10,9135.65
2020-07-19 11,9137.96
2020-07-19 12,9131.09
2020-07-19 13,9155.62
2020-07-19 14,9154.17
2020-07-19 15,9163.83
2020-07-19 16,9170.04
2020-07-19 17,9171.1
2020-07-19 18,9176.77
2020-07-19 19,9191.86
2020-07-19 20,9216.02
2020-07-19 21,9189.83
2020-07-19 22,9181.21
2020-07-19 23,9188.84
2020-07-20 00,9190.28
2020-07-20 01,9182.15
2020-07-20 02,9194.08
2020-07-20 03,9184.44
2020-07-20 04,9183.99
2020-07-20 05,9186.83
2020-07-20 06,9188.24
2020-07-20 07,9158.87
2020-07-20 08,9153.96
2020-07-20 09,9164.43
2020-07-20 10,9151.02
2020-07-20 11,9173.69
2020-07-20 12,9180.47
2020-07-20 13,9178.22
2020-07-20 14,9198.17
2020-07-20 15,9186.5
2020-07-20 16,9160.99
2020-07-20 17,9176.34
2020-07-20 18,9174.39
2020-07-20 19,9171.92
2020-07-20 20,9164.42
2020-07-20 21,9174.6
2020-07-20 22,9182.76
2020-07-20 23,9183.63
2020-07-21 00,9180.6
2020-07-21 01,9179.77
2020-07-21 02,9192.19
2020-07-21 03,9195.12
2020-07-21 04,9323.83
2020-07-21 05,9313.06
2020-07-21 06,9317.91
2020-07-21 07,9354.24
2020-07-21 08,9352.62
2020-07-21 09,9375.85
2020-07-21 10,9414.28
2020-07-21 11,9384.96
2020-07-21 12,9340.91
2020-07-21 13,9366.27
2020-07-21 14,9370.7
2020-07-21 15,9399.38
2020-07-21 16,9363.58
2020-07-21 17,9377.77
2020-07-21 18,9388.65
2020-07-21 19,9388.86
2020-07-21 20,9392.83
2020-07-21 21,9366.13
2020-07-21 22,9375.34
2020-07-21 23,9369.76
2020-07-22 00,9367.03
2020-07-22 01,9356.94
2020-07-22 02,9352.15
2020-07-22 03,9342.1
2020-07-22 04,9308.03
2020-07-22 05,9318.21
2020-07-22 06,9320.16
2020-07-22 07,9346.33
2020-07-22 08,9353.6
2020-07-22 09,9336.47
2020-07-22 10,9336.66
2020-07-22 11,9344.63
2020-07-22 12,9339.78
2020-07-22 13,9338.51
2020-07-22 14,9368.29
2020-07-22 15,9371.48
2020-07-22 16,9378.64
2020-07-22 17,9375.82
2020-07-22 18,9384.14
2020-07-22 19,9507.38
2020-07-22 20,9537.24
2020-07-22 21,9524.38
2020-07-22 22,9538.04
2020-07-22 23,9514.73
2020-07-23 00,9508.16
2020-07-23 01,9511.77
2020-07-23 02,9499.95
2020-07-23 03,9507.38
2020-07-23 04,9504.34
2020-07-23 05,9528.6
2020-07-23 06,9513.05
2020-07-23 07,9501.63
2020-07-23 08,9514.62
2020-07-23 09,9495.09
2020-07-23 10,9503.38
2020-07-23 11,9503.23
2020-07-23 12,9533.14
2020-07-23 13,9631.62
2020-07-23 14,9620.64
2020-07-23 15,9590.61
2020-07-23 16,9605.76
2020-07-23 17,9590.38
2020-07-23 18,9618.37
2020-07-23 19,9602.51
2020-07-23 20,9615.21
2020-07-23 21,9592.48
2020-07-23 22,9582.04
2020-07-23 23,9578.57
2020-07-24 00,9567.65
2020-07-24 01,9546.04
2020-07-24 02,9556.88
2020-07-24 03,9484.19
2020-07-24 04,9516.47
2020-07-24 05,9514.87
2020-07-24 06,9536.26
2020-07-24 07,9548.44
2020-07-24 08,9537.87
2020-07-24 09,9527.01
2020-07-24 10,9517.92
2020-07-24 11,9545.89
2020-07-24 12,9558.15
2020-07-24 13,9587.82
2020-07-24 14,9564.08
2020-07-24 15,9586.92
2020-07-24 16,9594.57
2020-07-24 17,9627.39
2020-07-24 18,9610.01
2020-07-24 19,9548.93
2020-07-24 20,9550.23
2020-07-24 21,9547.52
2020-07-24 22,9574.6
2020-07-24 23,9577.61
2020-07-25 00,9588.8
2020-07-25 01,9591.13
2020-07-25 02,9594.44
2020-07-25 03,9597.24
2020-07-25 04,9579.68
2020-07-25 05,9598.43
2020-07-25 06,9581.6
2020-07-25 07,9591.11
2020-07-25 08,9585.92
2020-07-25 09,9613.65
2020-07-25 10,9592.08
2020-07-25 11,9592.93
2020-07-25 12,9598.76
2020-07-25 13,9626.95
2020-07-25 14,9700.73
2020-07-25 15,9675.91
2020-07-25 16,9682.69
2020-07-25 17,9729.57
2020-07-25 18,9702.8
2020-07-25 19,9707.64
2020-07-25 20,9708.41
2020-07-25 21,9693.41
2020-07-25 22,9672.6
2020-07-25 23,9680.33
2020-07-26 00,9683.74
2020-07-26 01,9675.17
2020-07-26 02,9686.74
2020-07-26 03,9705.42
2020-07-26 04,9722.43
2020-07-26 05,9782.84
2020-07-26 06,9846.58
2020-07-26 07,10010.63
2020-07-26 08,9978.57
2020-07-26 09,9885.8
2020-07-26 10,9895.22
2020-07-26 11,9953.86
2020-07-26 12,9967.96
2020-07-26 13,9907.38
2020-07-26 14,9916.41
2020-07-26 15,9927.47
2020-07-26 16,9874.33
2020-07-26 17,9897.82
2020-07-26 18,9889.23
2020-07-26 19,9929.91
2020-07-26 20,9942.01
2020-07-26 21,9983.06
2020-07-26 22,10091.95
2020-07-26 23,10065.24
2020-07-27 00,10266.43
2020-07-27 01,10215.6
2020-07-27 02,10299.74
2020-07-27 03,10284.82
2020-07-27 04,10170.74
2020-07-27 05,10178.17
2020-07-27 06,10258.24
2020-07-27 07,10268.51
2020-07-27 08,10267.43
2020-07-27 09,10305.53
2020-07-27 10,10373.06
2020-07-27 11,10427.72
2020-07-27 12,10312.49
2020-07-27 13,10726.92
2020-07-27 14,10884.84
2020-07-27 15,10857.7
2020-07-27 16,10803.35
2020-07-27 17,10890.45
2020-07-27 18,11120.33
2020-07-27 19,11238.22
2020-07-27 20,11042.94
2020-07-27 21,11174.37
2020-07-27 22,11213.92
2020-07-27 23,10999.35
2020-07-28 00,10985.91
2020-07-28 01,11054.59
2020-07-28 02,10892
2020-07-28 03,10947.81
2020-07-28 04,10890.97
2020-07-28 05,10743.78
2020-07-28 06,10781.23
2020-07-28 07,10817.77
2020-07-28 08,10992.18
2020-07-28 09,10996.59
2020-07-28 10,10996.61
2020-07-28 11,11185.58
2020-07-28 12,11172.77
2020-07-28 13,10971.6
2020-07-28 14,10953.31
2020-07-28 15,10935.6
2020-07-28 16,11012.02
2020-07-28 17,10980.47
2020-07-28 18,11021.27
2020-07-28 19,10964.97
2020-07-28 20,10933.26
2020-07-28 21,10892.47
2020-07-28 22,10910.2
2020-07-28 23,10915.95
2020-07-29 00,10983.99
2020-07-29 01,10952.47
2020-07-29 02,10960.73
2020-07-29 03,11080.32
2020-07-29 04,11030.81
2020-07-29 05,11135.66
2020-07-29 06,11038.49
2020-07-29 07,11058.83
2020-07-29 08,11105.62
2020-07-29 09,11118.72
2020-07-29 10,11095.21
2020-07-29 11,11111.17
2020-07-29 12,11170.86
2020-07-29 13,11275.59
2020-07-29 14,11181.73
2020-07-29 15,11222.9
2020-07-29 16,11211.65
2020-07-29 17,11222.44
2020-07-29 18,11301.78
2020-07-29 19,11259.45
2020-07-29 20,11112.04
2020-07-29 21,11120.39
2020-07-29 22,11060.33
2020-07-29 23,10991.58
2020-07-30 00,11001.8
2020-07-30 01,11034.39
2020-07-30 02,11001.59
2020-07-30 03,11005.75
2020-07-30 04,10945.93
2020-07-30 05,11009.85
2020-07-30 06,10990.87
2020-07-30 07,10945.5
2020-07-30 08,10932.36
2020-07-30 09,10942.49
2020-07-30 10,11025.75
2020-07-30 11,10970.97
2020-07-30 12,11019.6
2020-07-30 13,11024.87
2020-07-30 14,11042.39
2020-07-30 15,11103.59
2020-07-30 16,11132.06
2020-07-30 17,11141.84
2020-07-30 18,11094.9
2020-07-30 19,11176.21
2020-07-30 20,11113.66
2020-07-30 21,11058.61
2020-07-30 22,11031.35
2020-07-30 23,11008.65
2020-07-31 00,10990.88
2020-07-31 01,11067.91
2020-07-31 02,11048.11
2020-07-31 03,11152.54
2020-07-31 04,11149.41
2020-07-31 05,11137.69
2020-07-31 06,11123.44
2020-07-31 07,11183.47
2020-07-31 08,11223.15
2020-07-31 09,11241.52
2020-07-31 10,11160.74
2020-07-31 11,11261.31
2020-07-31 12,11360.75
2020-07-31 13,11363.07
2020-07-31 14,11293.48
2020-07-31 15,11249.75
2020-07-31 16,11328.76
2020-07-31 17,11346.04
2020-07-31 18,11398.56
2020-07-31 19,11317.82
2020-07-31 20,11352.72
2020-07-31 21,11263.16
2020-07-31 22,11278.88
2020-07-31 23,11342.65
2020-08-01 00,11370.27
2020-08-01 01,11401.36
2020-08-01 02,11614.01
2020-08-01 03,11648.08
2020-08-01 04,11668.98
2020-08-01 05,11682.35
2020-08-01 06,11706.86
2020-08-01 07,11631.29
2020-08-01 08,11663.01
2020-08-01 09,11677.05
2020-08-01 10,11534.53
2020-08-01 11,11611.26
2020-08-01 12,11645.75
2020-08-01 13,11651.67
2020-08-01 14,11744.23
2020-08-01 15,11682.3
2020-08-01 16,11790.05
2020-08-01 17,11841.72
2020-08-01 18,11772.13
2020-08-01 19,11793.32
2020-08-01 20,11812.42
2020-08-01 21,11793.19
2020-08-01 22,11942.03
2020-08-01 23,11930.77
2020-08-02 00,11996.83
2020-08-02 01,11167.87
2020-08-02 02,11264.11
2020-08-02 03,11295.56
2020-08-02 04,11337.14
2020-08-02 05,11281.13
2020-08-02 06,11306.49
2020-08-02 07,11256.42
2020-08-02 08,11108.52
2020-08-02 09,10985.55
2020-08-02 10,11117.33
2020-08-02 11,11136.27
2020-08-02 12,11096.82
2020-08-02 13,11209.28
2020-08-02 14,11268.55
2020-08-02 15,11228.9
2020-08-02 16,11203.64
2020-08-02 17,11092.72
2020-08-02 18,11137.99
