2020-01-13 05,99.2,125
2020-01-13 06,99.04,37
2020-01-13 07,99.04,37
2020-01-13 08,98.88,20059
2020-01-13 09,99.12,21688
2020-01-13 10,98.0808,425790
2020-01-13 11,97.964,569811
2020-01-13 12,97.84,761163
2020-01-13 13,97.96,171435
2020-01-13 14,97.92,261055
2020-01-13 15,97.44,236426
2020-01-13 16,97.52,318752
2020-01-13 17,97.52,27778
2020-01-13 18,97.52,25
2020-01-13 19,97.44,531
2020-01-13 20,97.68,150
2020-01-13 21,97.68,150
2020-01-13 22,97.68,150
2020-01-13 23,97.68,150
2020-01-14 00,97.68,150
2020-01-14 01,97.68,150
2020-01-14 02,97.68,150
2020-01-14 03,97.68,150
2020-01-14 04,97.68,150
2020-01-14 05,97.76,212
2020-01-14 06,98.0,387
2020-01-14 07,98.08,62
2020-01-14 08,98.24,2982
2020-01-14 09,98.32,22246
2020-01-14 10,97.76,205428
2020-01-14 11,97.84,443645
2020-01-14 12,98.4,236100
2020-01-14 13,98.12,132825
2020-01-14 14,98.2064,677475
2020-01-14 15,98.08,221132
2020-01-14 16,98.16,293528
2020-01-14 17,97.6,79766
2020-01-14 18,97.84,1531
2020-01-14 19,97.6,1262
2020-01-14 20,97.68,712
2020-01-14 21,97.68,712
2020-01-14 22,97.68,712
2020-01-14 23,97.68,712
2020-01-15 00,97.68,712
2020-01-15 01,97.68,712
2020-01-15 02,97.68,712
2020-01-15 03,97.68,712
2020-01-15 04,97.68,712
2020-01-15 05,97.4,2275
2020-01-15 06,97.6,37
2020-01-15 07,98.0,178
2020-01-15 08,98.0,7519
2020-01-15 09,97.52,43100
2020-01-15 10,97.56,201121
2020-01-15 11,96.6744,518214
2020-01-15 12,97.12,280816
2020-01-15 13,97.416,158348
2020-01-15 14,97.2,253458
2020-01-15 15,97.36,203606
2020-01-15 16,97.36,167902
2020-01-15 17,97.68,25235
2020-01-15 18,97.68,106
2020-01-15 19,97.6,275
2020-01-15 20,97.52,239
2020-01-15 21,97.52,239
2020-01-15 22,97.52,239
2020-01-15 23,97.52,239
2020-01-16 00,97.52,239
2020-01-16 01,97.52,239
2020-01-16 02,97.52,239
2020-01-16 03,97.52,239
2020-01-16 04,97.52,239
2020-01-16 05,97.36,468
2020-01-16 06,97.52,10204
2020-01-16 07,97.04,275
2020-01-16 08,96.96,51139
2020-01-16 09,97.56,26767
2020-01-16 10,97.76,249645
2020-01-16 11,98.04,272521
2020-01-16 12,98.72,268349
2020-01-16 13,98.52,317987
2020-01-16 14,98.32,174700
2020-01-16 15,98.16,168336
2020-01-16 16,98.32,352347
2020-01-16 17,98.472,10328
2020-01-16 18,98.48,137
2020-01-16 19,98.48,287
2020-01-16 20,98.4,1050
2020-01-16 21,98.4,1050
2020-01-16 22,98.4,1050
2020-01-16 23,98.4,1050
2020-01-17 00,98.4,1050
2020-01-17 01,98.4,1050
2020-01-17 02,98.4,1050
2020-01-17 03,98.4,1050
2020-01-17 04,98.4,1050
2020-01-17 05,98.72,50
2020-01-17 06,98.72,502
2020-01-17 07,98.8,1562
2020-01-17 08,98.56,11712
2020-01-17 09,98.8,18531
2020-01-17 10,98.48,347315
2020-01-17 11,98.48,438389
2020-01-17 12,98.32,386372
2020-01-17 13,98.32,133789
2020-01-17 14,98.12,201138
2020-01-17 15,98.48,243546
2020-01-17 16,98.64,170966
2020-01-17 17,98.72,24250
2020-01-17 18,98.2416,48
2020-01-17 19,98.72,50
2020-01-17 20,98.8,3188
2020-01-17 21,98.8,3188
2020-01-17 22,98.8,3188
2020-01-17 23,98.8,3188
2020-01-18 00,98.8,3188
2020-01-18 01,98.8,3188
2020-01-18 02,98.8,3188
2020-01-18 03,98.8,3188
2020-01-18 04,98.8,3188
2020-01-18 05,98.8,3188
2020-01-18 06,98.8,3188
2020-01-18 07,98.8,3188
2020-01-18 08,98.8,3188
2020-01-18 09,98.8,3188
2020-01-18 10,98.8,3188
2020-01-18 11,98.8,3188
