time, open, high, low, close, volume
2021-03-30 12:00:00, 391.694638962, 392.365238384, 391.371757759, 391.471105821, 7352797
2021-03-30 11:00:00, 391.520779852, 392.265890322, 390.457755583, 391.699606365, 11975600
2021-03-30 10:00:00, 391.630062721, 392.156607453, 390.865082639, 391.520779852, 7806339
2021-03-30 09:00:00, 392.146771995, 394.182314449, 391.361822952, 391.65986714, 324577
2021-03-30 08:00:00, 392.464586447, 392.464586447, 391.411496984, 391.58038869, 213908
2021-03-30 07:00:00, 393.001065985, 393.19976211, 392.335433966, 392.454651641, 143570
2021-03-30 06:00:00, 392.683152185, 393.020935597, 392.603673735, 393.011000791, 18872
2021-03-30 05:00:00, 392.921587535, 393.04080521, 392.524195285, 392.732826216, 11096
2021-03-29 20:00:00, 393.557415135, 393.696502423, 393.269305754, 393.607089167, 42172
2021-03-29 19:00:00, 393.448132267, 393.845524517, 393.19976211, 393.527610717, 114035
2021-03-29 18:00:00, 393.299110173, 393.666698004, 393.110348854, 393.51767591, 248977
2021-03-29 17:00:00, 393.169957691, 393.51767591, 393.001065985, 393.299110173, 12511858
2021-03-29 16:00:00, 392.891783116, 394.163438317, 392.544064897, 393.189827304, 20959133
2021-03-29 15:00:00, 393.04080521, 393.428262654, 392.325499159, 392.88184831, 10099442
2021-03-29 14:00:00, 393.229566529, 394.054155448, 392.921587535, 393.04080521, 11509284
2021-03-29 13:00:00, 392.077129003, 393.289175366, 391.004169927, 393.239501335, 9199702
2021-03-29 12:00:00, 390.646516902, 392.295694741, 390.249124651, 392.087063809, 12252456
2021-03-29 11:00:00, 391.550584271, 391.81882404, 390.426460943, 390.646516902, 13650312
2021-03-29 10:00:00, 391.481040627, 397.332442818, 391.232670471, 391.540649465, 10304178
2021-03-29 09:00:00, 392.166542259, 392.434384636, 390.418016358, 391.471105821, 405061
2021-03-29 08:00:00, 391.918172103, 392.454651641, 391.749280396, 391.81882404, 266854
2021-03-29 07:00:00, 391.888367684, 392.196346678, 391.769150009, 391.928106909, 125280
2021-03-29 06:00:00, 391.043909152, 391.918172103, 391.043909152, 391.908237296, 37496
2021-03-29 05:00:00, 391.461171015, 391.461171015, 390.626647289, 391.113452796, 87585
2021-03-26 20:00:00, 392.921587535, 393.140153273, 392.832174279, 393.050740016, 64946
2021-03-26 19:00:00, 392.981196372, 401.266824792, 392.832174279, 392.921587535, 1306439
2021-03-26 18:00:00, 393.309044979, 393.398458235, 392.931522341, 393.011000791, 241019
2021-03-26 17:00:00, 393.368653817, 393.666698004, 388.351576656, 393.269305754, 8288193
2021-03-26 16:00:00, 389.682840695, 393.825654904, 389.275513638, 393.35871901, 35125019
2021-03-26 15:00:00, 389.414600926, 389.732514726, 387.745553474, 389.692775501, 15939210
2021-03-26 14:00:00, 389.930813459, 390.427951164, 388.808577744, 389.424535732, 9247065
2021-03-26 13:00:00, 389.325187669, 390.379369961, 388.967534644, 389.922070829, 6855485
2021-03-26 12:00:00, 388.967534644, 389.3748617, 388.033662856, 389.317140476, 11233244
2021-03-26 11:00:00, 388.719164487, 389.792123563, 388.510533556, 388.957599838, 12492409
