2021-05-09 08:00:00, 57974.18, 56350.98, 57912.5
2021-05-09 09:00:00, 57318.65, 56384.3, 56407.89
2021-05-09 10:00:00, 57470.07, 57187.7, 57248.59
2021-05-09 11:00:00, 57435.58, 57071.79, 57197.96
2021-05-09 12:00:00, 57890.56, 57344.65, 57408.32
2021-05-09 13:00:00, 57673.53, 57334.85, 57636.54
2021-05-09 14:00:00, 57678.17, 57277.87, 57513.98
2021-05-09 15:00:00, 57622.7, 57156.46, 57505.31
2021-05-09 16:00:00, 57974.75, 57299.21, 57332.47
2021-05-09 17:00:00, 58211.56, 57867.53, 57945.78
2021-05-09 18:00:00, 58281.45, 57924.55, 58077.8
2021-05-09 19:00:00, 58479.77, 57997.09, 57997.8
